precio,localidad,tamanio,habitaciones,descripcion,link,descripcion_larga,distrito
348.900,Piso en Avenida Mayorazgo 34,96,2,Planta 5ª exterior con ascensor,/inmueble/109243956/,"
Terraza de 8,08 m2.
Atención en la oficina de ventas con cita previa.
Obra nueva con entrega finales del 2028
¡Empieza la venta de Residencial Lyra en Valdecarros!
Descubre Residencial Lyra, la primera promoción de renta libre en Valdecarros, el nuevo eje de crecimiento del sureste de Madrid. Ubicada en la Etapa 1 y
",villa-de-vallecas
279.900,Piso en Calle de Entrepeñas 5,55,1,Planta 5ª exterior con ascensor,/inmueble/109244717/,"
Exclusiva vivienda en venta en Calle Entrepeñas, 5 – Ensanche de Vallecas (La Gavia), Madrid
Presentamos esta magnífica propiedad situada en la quinta planta de una finca de gran calidad en una de las zonas más demandadas del Ensanche de Vallecas, La Gavia, un enclave moderno, bien comunicado y rodeado de todos los se
",villa-de-vallecas
229.000,Piso en Calle de Sierra Gádor 30,48,2,Bajo exterior con ascensor,/inmueble/107886661/,"
VENTA DIRECTA PROPIEDAD.
Se vende magnifica vivienda, con posibilidad de uso turístico VUT, completamente a estrenar (se corresponde con la vivienda C en el plano). Cuenta con dos dormitorios, y baño espacioso con plato de ducha.
Con espacioso salón - comedor diseñado para el aprovechamiento de luz natural al máximo. L
",villa-de-vallecas
279.900,Piso en Calle de Puentelarra Santa Eugenia,82,3,Planta 4ª exterior con ascensor,/inmueble/107333453/,"
Luminoso y acogedor piso en Santa Eugenia, Villa de Vallecas, Madrid, ideal para quien busca tranquilidad, comodidad y calidad de vida.
Su ubicación es inmejorable, a pocos minutos del Hospital Infanta Leonor y con excelentes conexiones de metro y autobús para desplazarse fácilmente por la ciudad. La vivienda destaca
",villa-de-vallecas
260.000,Piso en Avenida del Ensanche de Vallecas Ensanche de Vallecas - La Gavia,87,1,Planta 4ª exterior con ascensor,/inmueble/107780564/,"
CONTACTAR CON LA EXTENSIÓN Nº 1
Precioso apartamento en venta en la plena avenida Ensanche de Vallecas.
La vivienda se localiza en la planta 4 del edificio, que dispone de ascensor, data del año 2007. La finca dispone de PLAZA DE GARAJE junto al ascensor. ZONAS COMUNES (como piscinas en azotea, zonas de solárium, zo
",villa-de-vallecas
309.000,Piso en Avenida del Ensanche de Vallecas Ensanche de Vallecas - La Gavia,70,2,Bajo exterior con ascensor,/inmueble/108928125/,"
Inmobiliaria VOhome Propiedades La Gavia vende piso en el Ensanche de Vallecas
Presentamos esta estupenda vivienda de 2 dormitorios y 2 baños, uno de ellos en suite y reformado, ubicada en una de las zonas más demandadas del Ensanche de Vallecas.
El piso incluye plaza de garaje y trastero, todo ello incluido en el pr
",villa-de-vallecas
269.900,Piso en Calle de Sierra Gádor Casco Histórico de Vallecas,90,3,Planta 2ª exterior sin ascensor,/inmueble/108962937/,"
TengoTuCasa presenta esta estupenda vivienda en venta en la calle Sierra de Gádor, en el barrio de Vallecas. El piso cuenta con salón comedor, tres dormitorios, un baño completo, cocina independiente y dos terrazas que aportan luz natural y ventilación cruzada a toda la vivienda. Se encuentra en muy buen estado por lo
",villa-de-vallecas
370.000,Piso en Calle de Zazuar Santa Eugenia,88,3,Planta 2ª exterior con ascensor,/inmueble/109077875/,"
Inmobiliaria Santa Eugenia VOhome VENDE
Vivienda completamente reformada en el barrio de Santa Eugenia con orientación suroreste y calefacción individual a gas.
Plaza de Garaje opcional no incluida en el precio.
Se compone de 3 dormitorios, amplio salón con aire acondicionado y acceso a terraza cubierta. Cuenta con
",villa-de-vallecas
539.000,Piso en Calle Rozas de Puerto Real Ensanche de Vallecas - La Gavia,110,3,Bajo exterior con ascensor,/inmueble/108561148/,"
Inmobiliaria VOhome propiedades La Gavia vende piso con dos patios.
Preciosa y amplia vivienda de 92m² con dos grandes patios privados de 93m²
Esta luminosa vivienda de reciente construcción (año 2018) destaca por su excelente distribución y cuidadoso mantenimiento. Cuenta con 3 dormitorios, amplio salón, cocina inde
",villa-de-vallecas
335.000,Piso en Calle de Fuentespina Santa Eugenia,89,3,Planta 9ª exterior con ascensor,/inmueble/108821153/,"
Piso en Venta en Fuentespina
Inmobiliaria Santa Eugenia VOhome Vende:
Vivienda con orientación noroeste de 3 dormitorios con armarios empotrados, salón con acceso a terraza cubierta de gran tamaño, cocina, 2 baños completos.
Cuenta con calefacción individual, suelos de tarima, puertas blancas, paredes lisas.
Esta vi
",villa-de-vallecas
330.000,Ático en Ensanche de Vallecas - La Gavia Madrid,67,1,Planta 7ª exterior con ascensor,/inmueble/108845012/,"
Servicheck vende precioso ático de una habitación en Ensanche de Vallecas, Madrid
Para mas consultas ponerse en contacto con Pablo Centomo al 602_25_10_37 ( también se atiende por whatsapp).
Se vende en rentabilidad, la vivienda se encuentra alquilada.
Presentamos este exclusivo ático ubicado en una de las zonas co
",villa-de-vallecas
229.900,Piso en Ensanche de Vallecas - La Gavia Madrid,51,1,Planta 6ª exterior con ascensor,/inmueble/109203139/,"
Excelente oportunidad de inversión en Ensanche de Vallecas – Avenida Ensanche de Vallecas, 108
Presentamos esta magnífica vivienda en sexta planta, exterior y muy luminosa, con 50 m², ubicada en una de las urbanizaciones más completas del Ensanche de Vallecas.
 Características de la vivienda:
Superficie: 50 m² cons
",villa-de-vallecas
249.500,Piso en Avenida del Ensanche de Vallecas Ensanche de Vallecas - La Gavia,48,1,Planta 3ª exterior con ascensor,/inmueble/108372257/,"
Inmobiliaria VOhome Propiedades La Gavia vende acogedor piso en el Ensanche de Vallecas.
La vivienda cuenta con 1 dormitorio independiente con puerta corredera, un luminoso salón con cocina americana, vestidor y un baño completo. En el precio se incluye una plaza de garaje.
Además, dispone de un altillo de aproximada
",villa-de-vallecas
420.000,Piso en Calle de Antonio Gades Ensanche de Vallecas - La Gavia,96,3,Planta 5ª exterior con ascensor,/inmueble/109169382/,"
VOhome Propiedades La Gavia vende excelente piso en el Ensanche de Vallecas.
Se trata de una amplia vivienda de 83 m² útiles, distribuida en 3 dormitorios, salón independiente, cocina amueblada con tendedero cubierto y 2 baños completos, uno de ellos en suite en el dormitorio principal.
Incluye plaza de garaje y tras
",villa-de-vallecas
390.000,Piso en Calle de Puentelarra Santa Eugenia,127,3,Planta 1ª exterior con ascensor,/inmueble/108463322/,"
Inmobiliaria Santa Eugenia VOhome Vende
Vivienda con orientación noroeste en el barrio de Santa Eugenia, compuesta de 3 dormitorios cada uno cuenta con armario empotrado, salón con acceso a terraza exterior, cocina amueblada y equipada, tendedero cubierto y 2 baños.
Cuenta con aire acondicionado en salón y pasillo.
La
",villa-de-vallecas
255.000,Piso en Plaza Martinez Olmedilla Santa Eugenia,105,3,Planta 1ª exterior con ascensor,/inmueble/109150703/,"
Inmobiliaria Santa Eugenia VOhome VENDE
Vivienda en el barrio de Santa Eugenia con orientación oeste, ascensor y calefacción individual a gas.
Se compone de 3 dormitorios, amplio salón y acceso a terraza cubierta.
Cocina con tendedero. Baño con plato de ducha y panel de hidromasaje.
La vivienda se encuentra en buen
",villa-de-vallecas
238.000,Piso en Calle Monte de Montjuich Santa Eugenia,118,3,Planta 1ª exterior con ascensor,/inmueble/107169193/,"
Hminmobiliaria tiene TÚ CASA en Vallecas de 118m 1ª planta con ASCENSOR! 100% FINANCIACIÓN!
¡TÚ PROPIEDAD por MENOS de un ALQUILER!
COMPRA tú PISO y OLVÍDATE del ALQUILER!
VER VIDEO!
100% FINANCIACIÓN! SIN ENTRADA! SIN COMISIONES! SIN AVALES!
Buena opción como PRIMERA VIVIENDA o como INVERSIÓN!
Solo con tus INGR
",villa-de-vallecas
315.000,Piso en Calle Monte de Montjuich Santa Eugenia,113,3,Planta 2ª exterior con ascensor,/inmueble/109250895/,"
Housfy vende piso en Villa de Vallecas, Madrid, perfecto para familias o parejas que busquen un lugar cómodo para su día a día.
Detalles del inmueble:
- 2º planta exterior en finca con ascensor de 1984.
- Perfecto piso de 113 m2 en Santa Eugenia. (Los metros cuadrados están verificados con la Dirección General de Cata
",villa-de-vallecas
229.000,Piso en Calle de Sierra Gádor 30,48,2,Bajo exterior con ascensor,/inmueble/107886593/,"
VENTA DIRECTA PROPIEDAD.
Se vende magnifica vivienda, con posibilidad de uso turístico VUT, completamente a estrenar (se corresponde con la vivienda B en el plano). Cuenta con dos dormitorios, y baño espacioso con plato de ducha.
Con espacioso salón - comedor diseñado para el aprovechamiento de luz natural al máximo. L
",villa-de-vallecas
400.000,Piso en Calle Villaluenga de la Sagra Ensanche de Vallecas - La Gavia,124,2,Planta 4ª exterior con ascensor,/inmueble/109256102/,"
Lanzamos esta vivienda el sábado 14 de Septiembre. Por las características y precio de la vivienda llevaremos el orden según entrada de la petición por el portal inmobiliario que nos haya conocido. No deje que se adelanten y pierda esta oportunidad.
Increíble oportunidad, inmueble para entrar a vivir sin tener que gas
",villa-de-vallecas
250.000,Piso en Casco Histórico de Vallecas Madrid,79,3,Planta 3ª exterior sin ascensor,/inmueble/108540525/,"
Se vende gran vivienda totalmente exterior de 79 metros construidos y 70 metros útiles, ideal para familias o aquellos que buscan espacio y comodidad. Distribuido en 3 habitaciones luminosas, baño completo, salón comedor y cocina independiente ambos con salida a terraza de 11 m2. Este hogar ofrece todo lo que necesitas
",villa-de-vallecas
329.000,Piso en CL Sierra Vieja Casco Histórico de Vallecas,91,2,Planta 1ª exterior con ascensor,/inmueble/108585313/,"
**Piso en Venta en Vallecas Villa - Oportunidad Única** ""Directo de la propiedad ""
Descubre este espectacular piso de 91 m², ubicado en la primera planta del conjunto urbanístico ""Vallecas Villa"". Este hogar ha sido reformado integralmente, ofreciendo un ambiente moderno y acogedor. Con dos amplios dormitorios, uno de
",villa-de-vallecas
247.500,Estudio en Avenida de las Suertes Ensanche de Vallecas - La Gavia,Planta,37,,/inmueble/109240836/,"
REDPISO ENSANCHE DE VALLECAS - LA GAVIA vende:
Acogedor estudio de 37 m² construidos (31 m² útiles), muy luminoso y bien distribuido.
Cuenta con:
 Dormitorio que se independiza mediante una mampara
 Cocina con isla tipo barra americana, ideal para cocinar y disfrutar en compañía
 Baño completo
 Armario em
",villa-de-vallecas
629.900,Ático en Calle Arte Figurativo s/n,115,3,Planta 7ª exterior con ascensor,/inmueble/107276531/,"
¡ÚLTIMO ÁTICO DISPONIBLE CON 2 PLAZAS DE GARAJE!
Vive en lo más alto del confort y la exclusividad: te presentamos el último ático de obra nueva de 3 dormitorios en Residencial Manhattan, ubicado en el corazón del Ensanche de Vallecas, en la Calle Arte Figurativo y la Avenida Gran Vía del Sureste. Una ubicación con ex
",villa-de-vallecas
290.000,Piso en Casco Histórico de Vallecas Madrid,71,3,Planta 2ª exterior sin ascensor,/inmueble/109243056/,"
Se vende luminoso y cómodo piso de 3 habitaciones en una zona tranquila y bien comunicada. La vivienda destaca por su amplia terraza privada, ideal para disfrutar del aire libre, hacer reuniones familiares o crear tu propio espacio de relax.
Características principales:
3 habitaciones espaciosas y con buena iluminac
",villa-de-vallecas
210.000,Piso en Avenida del Ensanche de Vallecas Ensanche de Vallecas - La Gavia,45,1,Planta 2ª exterior con ascensor,/inmueble/109043630/,"
RedPiso Ensanche de Vallecas – La Gavia vende:
Hermoso estudio en la avenida principal del Ensanche de Vallecas. La vivienda, con 31,15 m² útiles (45,16 m² construidos), cuenta con un recibidor, salón luminoso con gran ventanal y vistas despejadas a la avenida, cocina equipada, baño completo con plato de ducha y dormi
",villa-de-vallecas
719.000,Chalet adosado en Ensanche de Vallecas - La Gavia Madrid,190,4,,/inmueble/108529999/,"
Impecable chalet adosado para entrar a vivir en el Ensanche de Vallecas, la Gavia.
Muy luminoso, en zona tranquila. Aire acondicionado en el salón y preinstalación en toda la vivienda. Calefacción por gas natural.
Jardín terminado y garaje de 68 m2 con espacio para 2 o 3 coches, gran almacenaje y otros dos o tres coch
",villa-de-vallecas
355.000,Piso en Calle de Villacañas Casco Histórico de Vallecas,109,2,Planta 2ª exterior con ascensor,/inmueble/108684859/,"
INMOBILIARIA KRONOX vende en exclusiva piso de 2 dormitorios en Congosto junto al Ensanche de Vallecas, de 79 m2 construidos y 55 metros útiles, distribuidos en hall, 2 dormitorios, baño completo con plato de ducha, salón-comedor independiente y cocina. Todo exterior y muy luminoso. Cuenta con trastero y plaza de garaj
",villa-de-vallecas
275.000,Piso en Avenida del Ensanche de Vallecas 59,54,1,Planta 1ª exterior con ascensor,/inmueble/109200686/,"
Se vende piso de un dormitorio (47 metros útiles) situado en la misma Avda. del Ensanche de Vallecas, en el número 59. Ubicación excepcional y muy bien comunicado. Metro Las Suertes (línea 1) al lado, así como autobuses 145 y 142. Si conduces, accedes directamente a la M45 y estás cerca de la A3 y M40.
Colegios, servi
",villa-de-vallecas
345.000,Piso en Virgen de las Viñas Santa Eugenia,98,3,Planta 2ª exterior con ascensor,/inmueble/109152500/,"
**Piso en Venta en Santa Eugenia - ¡Tu nuevo hogar te espera! **
Descubre este encantador piso ubicado en el corazón de Santa Eugenia, un barrio residencial muy demandado por su tranquilidad y excelente calidad de vida. Rodeado de amplias zonas verdes y parques, este inmueble es perfecto para quienes buscan un entorno
",villa-de-vallecas
277.500,Piso en Calle Adolfo Bioy Casares Ensanche de Vallecas - La Gavia,54,1,Planta 6ª interior con ascensor,/inmueble/109114224/,"
REDPISO ENSANCHE DE VALLECAS - LA GAVIA vende:
Vivienda de 49 m² útiles, ubicada en una de las zonas más demandadas del Ensanche de Vallecas - La Gavia. Construcción del año 2008.
El piso dispone de salón, dormitorio con armario y baño completo con plato de ducha, además de un aseo en la zona del salón, perfecto pa
",villa-de-vallecas
240.000,Piso en Avenida del Cerro Milano Ensanche de Vallecas - La Gavia,52,1,Planta 5ª exterior con ascensor,/inmueble/107542542/,"
Si está leyendo esto y busca un APARTAMENTO, está de suerte, porque INMOBILIARIA KRONOX gestiona la venta  en EXCLUSIVA de este ACOGEDOR y LUMINOSO apartamento de 52m2
Distribuidos en hall, 1 dormitorio con armario empotrado, 1 baño completo, salón-comedor con mirador permitiendo que entre la luz natural al mismo y ad
",villa-de-vallecas
189.000,Estudio en Calle de Peña Ambote Casco Histórico de Vallecas,Bajo,50,,/inmueble/108764363/,"
Inmobiliaria KRONOX se complace en poner en venta en EXCLUSIVA esta estupenda vivienda a estrenar.
El inmueble tipo Loft, con posibilidad de 2 dormitorios, con cocina americana con muebles altos y bajos y baño con plato de ducha.
Reforma integral a estrenar, paredes lisas, suelo de gres, ventanas de PVC en blanco y
",villa-de-vallecas
130.000,Piso en Santa Eugenia Madrid,110,3,Planta 6ª exterior con ascensor,/inmueble/107626908/,"
OJO SOLO INVERSORES: VENTA DE NUDA (PROPIEDAD EN LA MEJOR ZONA DE SANTA EUGENIA. (BUENA ZONA, PARQUES, TRANSPORTE.. . ETC)
Se vende la nuda propiedad de una vivienda unifamiliar tasada colegiadamente en 347.000 euros (con Garaje Incluido) a cambio de Una de las siguientes opciones:
Una Entrada de 80.000 € y un pago d
",villa-de-vallecas
355.000,Piso en Calle de Fuentespina Santa Eugenia,98,3,Planta 9ª exterior con ascensor,/inmueble/108979259/,"
¡Oportunidad única en Redpiso Santa Eugenia! ¡GESTIONAMOS HIPOTECA + REFORMA!
Este luminoso y espacioso piso de 98 m² en la 9ª planta se encuentra en una ubicación privilegiada dentro de un barrio tranquilo y residencial. Con 3 habitaciones y 2 baños, amplio salón comedor y una estupenda terraza donde podrás disfrutar
",villa-de-vallecas
285.000,Piso en Calle de Entrepeñas Ensanche de Vallecas - La Gavia,60,1,Planta 1ª interior con ascensor,/inmueble/109126441/,"
VIDEO DISPONIBLE! Precioso piso en edificio de nueva construcción junto al metro y el centro comercial La Gavia. Urbanización cerrada con jardín, piscina, padel, zona de juegos para niños, sauna y gimnasio. Portero incluso fines de semana. Incluye plaza de garaje y trastero.
Se distribuye: hall de entrada, salón comedo
",villa-de-vallecas
785.000,Chalet adosado en Ensanche de Vallecas - La Gavia Madrid,235,4,,/inmueble/108390435/,"
Este exclusivo chalet adosado presentado por HOUX combina un diseño elegante con calidades premium en cada uno de sus detalles. Ubicado dentro de una urbanización privada con vigilancia 24 horas, ofrece un entorno seguro, tranquilo y rodeado de zonas verdes, ideal para familias que buscan confort y privacidad.
La vivi
",villa-de-vallecas
205.000,Piso en Calle del Puerto del Bruch Casco Histórico de Vallecas,65,3,Planta 3ª exterior sin ascensor,/inmueble/109101512/,"
Oca Servicios Inmobiliarios ofrece en venta este estupendo piso totalmente reformado, para estrenar, en la calle Puerto del Bruch, situado en una tercera planta que ofrece una luminosidad excepcional gracias a su orientación sureste. Con 60 m² construidos y 58 m² útiles, este hogar cuenta con tres dormitorios ideales p
",villa-de-vallecas
410.000,Piso en Calle de Entrepeñas 5,103,2,Planta 1ª exterior con ascensor,/inmueble/109046185/,"
 Se ruega abstenerse agencias inmobiliarias y fondos de inversión. Venta exclusiva a particulares.
 Piso acogedor en zona tranquila con excelentes servicios y comunicaciones
Descubre este encantador piso de 2 habitaciones y 2 baños, ideal para quienes buscan comodidad y calidad de vida. La vivienda cuenta con calef
",villa-de-vallecas
220.000,Piso en Calle de Puentelarra Santa Eugenia,68,2, interior sin ascensor,/inmueble/108904031/,"
Inmobiliaria Kronox vende esta vivienda ubicada en uno de los mejores Barrios de Madrid “Santa Eugenia”.
Se trata de un inmueble que cuenta con una superficie de 61 metros, accedemos a la vivienda y nos encontramos un salón amplio con cocina americana, seguimos recorriendo el inmueble y entramos a las habitaciones lu
",villa-de-vallecas
420.000,Piso en Calle Fresno de Cantespino 30,86,2,Planta 4ª exterior con ascensor,/inmueble/99212877/,"
Calefacción y agua caliente por caldera central de biomasa con contadores individuales.
Ventilación forzada con intercambio de calor instalada de obra.
Domotización: iluminación, calefacción, ventilación, alarma de humos, consumo eléctrico, fugas de agua.
Amplio trastero.
Finca flanqueada por calle residencial y calle
",villa-de-vallecas
260.000,Ático en Calle Real de Arganda 1,52,1,Planta 4ª exterior con ascensor,/inmueble/108484455/,"
¡Oportunidad! Venta particular, abstenerse agencias inmobiliarias.
Se vende ático muy luminoso, tranquilo, con excelentes conexiones de transporte y con todo tipo de servicios y comodidades en la puerta.
Ubicado en la cuarta y última planta de un edificio moderno con ascensor y 2 vecinos por planta construido en el año
",villa-de-vallecas
320.000,Piso en Santa Eugenia s/n,95,3,Planta 4ª exterior con ascensor,/inmueble/108307056/,"
PISO + PLAZA GARAJE incluida en precio
Orientación Sur-Este en Fuentespina, Santa Eugenia.
Consta de:
*3 dormitorios con armarios empotrados
*Puerta blindada
*Salón-comedor con aire acondicionado
*Terraza cubierta con armario a medida
*Cocina independiente, calefacción gas natural
*1 baño completo con ventana a pat
",villa-de-vallecas
550.000,Ático en Avenida de la Gran Vía del Sureste Ensanche de Vallecas - La Gavia,98,3,Planta 8ª exterior con ascensor,/inmueble/109114183/,"
REDPISO ENSANCHE DE VALLECAS - LA GAVIA vende:
Exclusivo ático en el Ensanche de Vallecas, ubicado en Avenida Gran Vía del Sureste, en una de las mejores zonas residenciales de Madrid.
La vivienda cuenta con 85,35 m² útiles (98,24 m² construidos), distribuidos en:
 3 dormitorios con armarios empotrados
 2 baños
",villa-de-vallecas
359.900,Piso en Calle de Fuentespina Santa Eugenia,82,2,Bajo exterior con ascensor,/inmueble/109070250/,"
Maravillosa vivienda en Santa Eugenia con terraza privada de amplias dimensiones! Totalmente reformada con calidades de primera. Ubicada en una de las zonas más cotizadas de Santa Eugenia, ideal para entrar a vivir. Cuenta con 2 dormitorios amplios con armarios empotrados, 2 baños completos: uno con plato de ducha y ot
",villa-de-vallecas
269.000,Piso en Calle Puerto De Pozazal Ensanche de Vallecas - La Gavia,77,2,Planta 6ª exterior con ascensor,/inmueble/108697848/,"
Magnífico piso exterior 2 hab/2 baños (uno en suite) | Planta 6 con garaje, piscina, pádel, gimnasio, lavandería y zona infantil de playa
Piso exterior en sexta planta, ubicado en una finca excepcional en Calle Puerto de Pozazal 37, Villa de Vallecas (Madrid). Un hogar ideal para vivir o usar como inversión turística.
",villa-de-vallecas
119.000,Piso en Santa Eugenia Madrid,25,1,Bajo exterior sin ascensor,/inmueble/109197976/,"
SI! CASA INMOBILIARIA - 买房，卖房，找欧乘房产！
DESCRIPCIÓN DE LA PROPIEDAD: Se vende local con uso residencial según catastro, con una superficie construida de 25 m². Distribuido en dormitorio, salón-comedor y baño. Aunque necesita algunas mejoras, su ubicación en planta baja lo hace especialmente atractivo para personas mayore
",villa-de-vallecas
325.000,Piso en Calle de Puentelarra 10,82,3,Planta 2ª exterior con ascensor,/inmueble/108981433/,"
ABSTENERSE INMOBILIARIAS.
Luminoso piso reformado en Santa Eugenia con excelente comunicación – 325.000 €
Descripción:
Descubre este amplio y luminoso piso en una de las zonas más tranquilas y mejor comunicadas de Madrid: Santa Eugenia (Villa de Vallecas).
Con 75 m² construidos, este 2ª planta con ascensor combina c
",villa-de-vallecas
248.000,Piso en Calle de Peña Ambote 1,79,3,Planta 1ª exterior sin ascensor,/inmueble/108556787/,"
Se vende piso de 3 habitaciones, muy luminoso, orientación sur, está situado en la mejor zona de Villa de Vallecas, en el fantástico Paseo Federico García Lorca.
Muy bien comunicado con varias líneas de autobús, con el metro de Villa de Vallecas y con la Renfe de Sierra de Guadalupe.
Con todo al alcance, muy cerca de s
",villa-de-vallecas
330.000,Piso en Ensanche de Vallecas - La Gavia Madrid,111,2,Planta 3ª exterior con ascensor,/inmueble/109096564/,"
GARANTY HOME vende refugio de luz y tranquilidad en Vallecas • 111 m² construidos • 2 habs • 1 baño
**Reportaje fotográfico en curso**
Descubre tu nuevo hogar en el Ensanche de Vallecas: un piso de 2008, prácticamente nuevo, con diseño actual y listo para entrar a vivir. Dos habitaciones espaciosas y un baño funciona
",villa-de-vallecas
350.000,Piso en Calle Monte Montjuich 5,149,4,Planta 1ª exterior sin ascensor,/inmueble/109131205/,"
Características principales
•Ubicación: distrito Villa de Vallecas, Madrid. CP 28031
•Tipo: Piso en 1. ª planta (sin ascensor mencionado)
•Superficie construida: 149 m²
•Patio de uso exclusivo: entre 80 y 100 m² — un gran valor añadido para ampliación de espacios y vida al aire libre.
•Distribución: 4 dormitorios y 2
",villa-de-vallecas
285.000,Piso en Calle Sierra del Brezo 17,65,2,Entreplanta exterior con ascensor,/inmueble/109078858/,"
ABSTENERSE INMOBILIARIAS!
A PARTIR DEL 15 DE SEPTIEMBRE DE 2025, SE PUEDEN REALIZAR VISITAS.
Espacioso piso con mucha luminosidad y amplitud.
La casa cuenta con una amplia terraza con un trastero, cocina americana, 2 habitaciones con armarios empotrados, 1 baño con bañera y otro con plato de ducha.
El piso cuenta con
",villa-de-vallecas
335.000,Piso en Casco Histórico de Vallecas Madrid,80,3,Planta 1ª exterior con ascensor,/inmueble/108975984/,"
¡Piso a estrenar completamente reformado de 3 habitaciones con ascensor y plaza de garaje!
Descubre este espectacular piso totalmente reformado a estrenar, con acabados de alta calidad y una distribución moderna y funcional. Situado en una finca con ascensor, este inmueble es ideal tanto para familias como para quiene
",villa-de-vallecas
280.000,Piso en Calle de Sierra Gorda 3,108,1,Bajo exterior con ascensor,/inmueble/109204224/,"
Piso de un dormitorio espacioso y con mucha luz en la mejor ubicación del casco histórico de Vallecas e inmejorable comunicación con tren metro y vías principales. , consta de trastero y plaza de garaje subterráneo.
",villa-de-vallecas
249.000,Piso en Calle Manuel Vélez Casco Histórico de Vallecas,86,3,Planta 1ª exterior sin ascensor,/inmueble/107381245/,"
move! Servicios inmobiliarios vende vivienda totalmente exterior en el propio centro Villa de Vallecas. Se trata de una primera planta sin ascensor, con gran iluminación distribuida en tres amplios dormitorios, salón, cocina independiente y cuarto de baño. Vivienda para reformar con múltiples posibilidades, poco gastos
",villa-de-vallecas
216.000,Piso en Calle de Puentelarra Santa Eugenia,67,3,Planta 1ª interior con ascensor,/inmueble/109179839/,"
VIVIENDA POTENCIAL PARA INVERSORES!
¡Esta es tu oportunidad! Ponemos a la venta una vivienda con inquilino solvente y contrato en vigor, lo que te garantiza una rentabilidad e ingresos pasivos desde el momento de la adquisición. La vivienda se encuentra en perfecto estado y cuenta con un amplio salón, cocina equipada
",villa-de-vallecas
500.000,Dúplex en Puentelarra 58,126,3,Planta 4ª exterior con ascensor,/inmueble/108757589/,"
Se vende luminoso ático dúplex reformado en 2019 (electricidad incluida. sólo haría falta reformar dos armarios, puertas y el suelo de habitaciones y pasillos). Ventanas Kömmerling con cristal acústico. Puerta de entrada acorazada y tarima finsa AC5.
Amplio salón, amplia cocina independiente con tendedero, 3 habitacio
",villa-de-vallecas
220.000,Piso en Calle del Puerto de Alazores 17,78,3,Planta 1ª exterior sin ascensor,/inmueble/108856482/,"
Vivienda con orientación sur-norte, primera planta, sin ascensor. Situada a 300 metros de la plaza de Villa de Vallecas (Metro y autobuses), también a 300 mtrs. del intercambiador de Sierra de Guadalupe (Metro, Renfe y autobuses). A 100 mtrs del emblemático mercado de la Villa de Vallecas con gimnasio y múltiples comer
",villa-de-vallecas
229.900,Piso en Casco Histórico de Vallecas Madrid,50,2,Planta 1ª exterior sin ascensor,/inmueble/108552053/,"
DIRECTAMENTE LOS PROPIETARIOS, SIN COMISIÓN ADICIONAL.
Reformado integralmente con altas calidades(con cambio integro de fontanería y electricidad), listo para entrar a vivir. Cocina de estreno totalmente amueblada, baño doble de diseño, muy amplio. Dos habitaciones y, un gran salón.
Vivienda muy luminosa y tranquila,
",villa-de-vallecas
